str_code,spu_code,sub_cate_name,category_type,cluster_id,eligibility_status,eligibility_reason,recommendation,store_temperature
33549,SPU_锥形裤_03119,锥形裤,core,5,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,29.265634447644725
33551,SPU_羽绒服_03120,羽绒服,winter,16,INELIGIBLE,Winter product not appropriate for summer period,NONE,32.988504602006344
33552,SPU_棉服_03121,棉服,winter,27,INELIGIBLE,Winter product not appropriate for summer period,NONE,25.941079687375595
33553,SPU_毛呢大_03122,毛呢大衣,winter,5,INELIGIBLE,Winter product not appropriate for summer period,NONE,34.28175939066235
33554,SPU_夹克_03123,夹克,transition,17,INELIGIBLE,Transition product not appropriate for summer period,NONE,23.879350756788693
33555,SPU_针织衫_03124,针织衫,transition,3,INELIGIBLE,Transition product not appropriate for summer period,NONE,28.998480060071014
33557,SPU_T恤_03125,T恤,summer,5,ELIGIBLE,Product appropriate for current season,ADD,28.302274303764918
33558,SPU_短裤_03126,短裤,summer,17,ELIGIBLE,Product appropriate for current season,NONE,24.126151777068845
33559,SPU_短袖_03127,短袖,summer,5,ELIGIBLE,Product appropriate for current season,NONE,24.979654282418498
33560,SPU_内衣_03128,内衣,all_season,17,ELIGIBLE,Product appropriate for current season,NONE,32.65457019268692
33562,SPU_配饰_03129,配饰,all_season,13,ELIGIBLE,Product appropriate for current season,ADD,31.186732370019076
33565,SPU_直筒裤_03130,直筒裤,core,23,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,18.84961535540843
33571,SPU_束脚裤_03131,束脚裤,core,9,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,33.697928970351484
33572,SPU_锥形裤_03132,锥形裤,core,8,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,34.355743838668985
33573,SPU_羽绒服_03133,羽绒服,winter,16,INELIGIBLE,Winter product not appropriate for summer period,NONE,34.7799979356129
33574,SPU_棉服_03134,棉服,winter,17,INELIGIBLE,Winter product not appropriate for summer period,NONE,33.182372870192296
33576,SPU_毛呢大_03135,毛呢大衣,winter,13,INELIGIBLE,Winter product not appropriate for summer period,NONE,34.59698800551004
33579,SPU_夹克_03136,夹克,transition,10,INELIGIBLE,Transition product not appropriate for summer period,NONE,21.259778608191684
33581,SPU_针织衫_03137,针织衫,transition,3,INELIGIBLE,Transition product not appropriate for summer period,NONE,28.986118076342223
33585,SPU_T恤_03138,T恤,summer,17,ELIGIBLE,Product appropriate for current season,NONE,29.6395950599754
33587,SPU_短裤_03139,短裤,summer,1,ELIGIBLE,Product appropriate for current season,ADD,33.59206381350852
33588,SPU_短袖_03140,短袖,summer,5,ELIGIBLE,Product appropriate for current season,ADD,34.30853691693875
33589,SPU_内衣_03141,内衣,all_season,16,ELIGIBLE,Product appropriate for current season,NONE,29.451407741831172
33592,SPU_配饰_03142,配饰,all_season,5,ELIGIBLE,Product appropriate for current season,NONE,26.77188269000736
33593,SPU_直筒裤_03143,直筒裤,core,5,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,23.57847415480319
33595,SPU_束脚裤_03144,束脚裤,core,27,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,18.73001166809608
33596,SPU_锥形裤_03145,锥形裤,core,5,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,21.936147986358076
33599,SPU_羽绒服_03146,羽绒服,winter,5,INELIGIBLE,Winter product not appropriate for summer period,NONE,34.907324363757766
33600,SPU_棉服_03147,棉服,winter,5,INELIGIBLE,Winter product not appropriate for summer period,NONE,28.321792499033133
33603,SPU_毛呢大_03148,毛呢大衣,winter,5,INELIGIBLE,Winter product not appropriate for summer period,NONE,25.93095998543017
33606,SPU_夹克_03149,夹克,transition,3,INELIGIBLE,Transition product not appropriate for summer period,NONE,26.67259645982349
33607,SPU_针织衫_03150,针织衫,transition,3,INELIGIBLE,Transition product not appropriate for summer period,NONE,24.910384698381225
33608,SPU_T恤_03151,T恤,summer,17,ELIGIBLE,Product appropriate for current season,NONE,31.700913848272524
33609,SPU_短裤_03152,短裤,summer,26,ELIGIBLE,Product appropriate for current season,NONE,29.66267135254066
33614,SPU_短袖_03153,短袖,summer,17,ELIGIBLE,Product appropriate for current season,NONE,34.92035194946788
33616,SPU_内衣_03154,内衣,all_season,10,ELIGIBLE,Product appropriate for current season,NONE,25.30607379169855
33618,SPU_配饰_03155,配饰,all_season,8,ELIGIBLE,Product appropriate for current season,NONE,33.82751764950661
33619,SPU_直筒裤_03156,直筒裤,core,3,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,33.08163417082616
33620,SPU_束脚裤_03157,束脚裤,core,8,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,33.84293206132391
33623,SPU_锥形裤_03158,锥形裤,core,5,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,25.01079354264251
33625,SPU_羽绒服_03159,羽绒服,winter,17,INELIGIBLE,Winter product not appropriate for summer period,NONE,34.01669145632293
33627,SPU_棉服_03160,棉服,winter,16,INELIGIBLE,Winter product not appropriate for summer period,NONE,26.41046633583727
33630,SPU_毛呢大_03161,毛呢大衣,winter,23,INELIGIBLE,Winter product not appropriate for summer period,NONE,27.118865394499576
33633,SPU_夹克_03162,夹克,transition,3,INELIGIBLE,Transition product not appropriate for summer period,NONE,27.04263286820346
33634,SPU_针织衫_03163,针织衫,transition,5,INELIGIBLE,Transition product not appropriate for summer period,NONE,20.00611635155587
33636,SPU_T恤_03164,T恤,summer,3,ELIGIBLE,Product appropriate for current season,NONE,29.781662858280924
33637,SPU_短裤_03165,短裤,summer,5,ELIGIBLE,Product appropriate for current season,ADD,20.226611683815566
33638,SPU_短袖_03166,短袖,summer,3,ELIGIBLE,Product appropriate for current season,NONE,23.89069992831771
33639,SPU_内衣_03167,内衣,all_season,5,ELIGIBLE,Product appropriate for current season,NONE,21.19237622529031
33640,SPU_配饰_03168,配饰,all_season,3,ELIGIBLE,Product appropriate for current season,NONE,22.143319012884007
33641,SPU_直筒裤_03169,直筒裤,core,5,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,20.763138989234896
33643,SPU_束脚裤_03170,束脚裤,core,17,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,32.928748714374734
33644,SPU_锥形裤_03171,锥形裤,core,8,ELIGIBLE,Core subcategory '锥形裤' - always eligible,ADD,27.366806345598825
33645,SPU_羽绒服_03172,羽绒服,winter,16,INELIGIBLE,Winter product not appropriate for summer period,NONE,28.33831523702072
33646,SPU_棉服_03173,棉服,winter,29,INELIGIBLE,Winter product not appropriate for summer period,NONE,25.254409011324395
33647,SPU_毛呢大_03174,毛呢大衣,winter,5,INELIGIBLE,Winter product not appropriate for summer period,NONE,26.370110286884284
33648,SPU_夹克_03175,夹克,transition,3,INELIGIBLE,Transition product not appropriate for summer period,NONE,20.043736791009795
33649,SPU_针织衫_03176,针织衫,transition,17,INELIGIBLE,Transition product not appropriate for summer period,NONE,20.688575376075416
33650,SPU_T恤_03177,T恤,summer,5,ELIGIBLE,Product appropriate for current season,NONE,26.71913016923579
33651,SPU_短裤_03178,短裤,summer,3,ELIGIBLE,Product appropriate for current season,NONE,21.77295215772478
33655,SPU_短袖_03179,短袖,summer,5,ELIGIBLE,Product appropriate for current season,NONE,29.667170389698253
33657,SPU_内衣_03180,内衣,all_season,5,ELIGIBLE,Product appropriate for current season,NONE,31.49607535352663
33660,SPU_配饰_03181,配饰,all_season,23,ELIGIBLE,Product appropriate for current season,NONE,33.42942221234508
33661,SPU_直筒裤_03182,直筒裤,core,17,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,19.447723523937768
33662,SPU_束脚裤_03183,束脚裤,core,3,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,28.120291591830128
33664,SPU_锥形裤_03184,锥形裤,core,3,ELIGIBLE,Core subcategory '锥形裤' - always eligible,ADD,20.740003581579398
33665,SPU_羽绒服_03185,羽绒服,winter,17,INELIGIBLE,Winter product not appropriate for summer period,NONE,28.837153495003268
33670,SPU_棉服_03186,棉服,winter,17,INELIGIBLE,Winter product not appropriate for summer period,NONE,26.800498999667855
33671,SPU_毛呢大_03187,毛呢大衣,winter,10,INELIGIBLE,Winter product not appropriate for summer period,NONE,34.79720643453811
33672,SPU_夹克_03188,夹克,transition,2,INELIGIBLE,Transition product not appropriate for summer period,NONE,22.96302045119284
33673,SPU_针织衫_03189,针织衫,transition,10,INELIGIBLE,Transition product not appropriate for summer period,NONE,26.17918256837991
33674,SPU_T恤_03190,T恤,summer,16,ELIGIBLE,Product appropriate for current season,NONE,30.74790764332107
33677,SPU_短裤_03191,短裤,summer,9,ELIGIBLE,Product appropriate for current season,NONE,33.35234543860091
33681,SPU_短袖_03192,短袖,summer,3,ELIGIBLE,Product appropriate for current season,NONE,24.035503231638664
33682,SPU_内衣_03193,内衣,all_season,17,ELIGIBLE,Product appropriate for current season,NONE,23.498864621809968
33683,SPU_配饰_03194,配饰,all_season,16,ELIGIBLE,Product appropriate for current season,NONE,31.761420508697718
33684,SPU_直筒裤_03195,直筒裤,core,17,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,33.03976188586312
33685,SPU_束脚裤_03196,束脚裤,core,16,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,16.066615796771778
33687,SPU_锥形裤_03197,锥形裤,core,17,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,34.973885060608865
33689,SPU_羽绒服_03198,羽绒服,winter,3,INELIGIBLE,Winter product not appropriate for summer period,NONE,31.770406851477173
33690,SPU_棉服_03199,棉服,winter,5,INELIGIBLE,Winter product not appropriate for summer period,NONE,34.79375819666455
33691,SPU_毛呢大_03200,毛呢大衣,winter,27,INELIGIBLE,Winter product not appropriate for summer period,NONE,28.369831224412508
33694,SPU_夹克_03201,夹克,transition,3,INELIGIBLE,Transition product not appropriate for summer period,NONE,29.854753990044323
33695,SPU_针织衫_03202,针织衫,transition,23,INELIGIBLE,Transition product not appropriate for summer period,NONE,22.49521857586152
33698,SPU_T恤_03203,T恤,summer,7,ELIGIBLE,Product appropriate for current season,NONE,22.381644294308934
33699,SPU_短裤_03204,短裤,summer,1,ELIGIBLE,Product appropriate for current season,NONE,22.468443149297308
33701,SPU_短袖_03205,短袖,summer,17,ELIGIBLE,Product appropriate for current season,NONE,22.79547846395776
33702,SPU_内衣_03206,内衣,all_season,5,ELIGIBLE,Product appropriate for current season,ADD,22.084189039141226
33703,SPU_配饰_03207,配饰,all_season,13,ELIGIBLE,Product appropriate for current season,ADD,29.438284581329203
33705,SPU_直筒裤_03208,直筒裤,core,17,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,27.25322494303998
33707,SPU_束脚裤_03209,束脚裤,core,3,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,22.141322775066122
33708,SPU_锥形裤_03210,锥形裤,core,8,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,34.939738017817234
33709,SPU_羽绒服_03211,羽绒服,winter,13,INELIGIBLE,Winter product not appropriate for summer period,NONE,32.51705960179315
33710,SPU_棉服_03212,棉服,winter,17,INELIGIBLE,Winter product not appropriate for summer period,NONE,27.343715864038057
33711,SPU_毛呢大_03213,毛呢大衣,winter,12,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.078629634256618
33712,SPU_夹克_03214,夹克,transition,17,INELIGIBLE,Transition product not appropriate for summer period,NONE,27.70039315682123
33714,SPU_针织衫_03215,针织衫,transition,10,INELIGIBLE,Transition product not appropriate for summer period,NONE,29.96556739234749
33715,SPU_T恤_03216,T恤,summer,6,ELIGIBLE,Product appropriate for current season,NONE,28.708505353861813
33716,SPU_短裤_03217,短裤,summer,5,ELIGIBLE,Product appropriate for current season,ADD,23.890720601125857
33717,SPU_短袖_03218,短袖,summer,5,ELIGIBLE,Product appropriate for current season,NONE,28.93183224061768
33718,SPU_内衣_03219,内衣,all_season,13,ELIGIBLE,Product appropriate for current season,NONE,34.59402218755553
33719,SPU_配饰_03220,配饰,all_season,5,ELIGIBLE,Product appropriate for current season,NONE,34.457134544315
33721,SPU_直筒裤_03221,直筒裤,core,3,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,25.9198827084595
33723,SPU_束脚裤_03222,束脚裤,core,17,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,33.04212931436626
33724,SPU_锥形裤_03223,锥形裤,core,17,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,24.685208588932255
33725,SPU_羽绒服_03224,羽绒服,winter,1,INELIGIBLE,Winter product not appropriate for summer period,NONE,31.501635325176437
33726,SPU_棉服_03225,棉服,winter,8,INELIGIBLE,Winter product not appropriate for summer period,NONE,25.91242394113721
33727,SPU_毛呢大_03226,毛呢大衣,winter,3,INELIGIBLE,Winter product not appropriate for summer period,NONE,33.968782418299476
33728,SPU_夹克_03227,夹克,transition,10,INELIGIBLE,Transition product not appropriate for summer period,NONE,26.98615306011121
33729,SPU_针织衫_03228,针织衫,transition,5,INELIGIBLE,Transition product not appropriate for summer period,NONE,23.096333237083932
33730,SPU_T恤_03229,T恤,summer,6,ELIGIBLE,Product appropriate for current season,NONE,28.021803131496725
33732,SPU_短裤_03230,短裤,summer,10,ELIGIBLE,Product appropriate for current season,NONE,20.190909225348808
33733,SPU_短袖_03231,短袖,summer,5,ELIGIBLE,Product appropriate for current season,NONE,27.614899946768464
33736,SPU_内衣_03232,内衣,all_season,3,ELIGIBLE,Product appropriate for current season,NONE,29.154616723101437
33739,SPU_配饰_03233,配饰,all_season,13,ELIGIBLE,Product appropriate for current season,NONE,25.577739540559385
33740,SPU_直筒裤_03234,直筒裤,core,3,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,20.43033155466143
33741,SPU_束脚裤_03235,束脚裤,core,20,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,16.069314482512567
33742,SPU_锥形裤_03236,锥形裤,core,8,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,33.082158109152715
33743,SPU_羽绒服_03237,羽绒服,winter,17,INELIGIBLE,Winter product not appropriate for summer period,NONE,26.248514784332844
33747,SPU_棉服_03238,棉服,winter,5,INELIGIBLE,Winter product not appropriate for summer period,NONE,31.697987277746154
33749,SPU_毛呢大_03239,毛呢大衣,winter,5,INELIGIBLE,Winter product not appropriate for summer period,NONE,32.748097208422536
33760,SPU_夹克_03240,夹克,transition,26,INELIGIBLE,Transition product not appropriate for summer period,NONE,25.811085216985052
33765,SPU_针织衫_03241,针织衫,transition,5,INELIGIBLE,Transition product not appropriate for summer period,NONE,25.21784766714886
33770,SPU_T恤_03242,T恤,summer,1,ELIGIBLE,Product appropriate for current season,NONE,25.886672662653876
33771,SPU_短裤_03243,短裤,summer,0,ELIGIBLE,Product appropriate for current season,NONE,21.37388051216703
34001,SPU_短袖_03244,短袖,summer,7,ELIGIBLE,Product appropriate for current season,NONE,24.23101436816415
34003,SPU_内衣_03245,内衣,all_season,5,ELIGIBLE,Product appropriate for current season,NONE,34.632357474965836
34015,SPU_配饰_03246,配饰,all_season,8,ELIGIBLE,Product appropriate for current season,NONE,20.672875042780788
34023,SPU_直筒裤_03247,直筒裤,core,8,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,34.93201824109821
34025,SPU_束脚裤_03248,束脚裤,core,17,ELIGIBLE,Core subcategory '束脚裤' - always eligible,ADD,19.7930426603219
34033,SPU_锥形裤_03249,锥形裤,core,10,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,19.84611367332843
34049,SPU_羽绒服_03250,羽绒服,winter,12,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.349359003634092
34058,SPU_棉服_03251,棉服,winter,16,INELIGIBLE,Winter product not appropriate for summer period,NONE,33.893376120214484
34062,SPU_毛呢大_03252,毛呢大衣,winter,21,INELIGIBLE,Winter product not appropriate for summer period,NONE,30.897528545321055
34063,SPU_夹克_03253,夹克,transition,29,INELIGIBLE,Transition product not appropriate for summer period,NONE,26.65534000170014
34067,SPU_针织衫_03254,针织衫,transition,1,INELIGIBLE,Transition product not appropriate for summer period,NONE,27.412376971371934
