str_code,spu_code,cluster_id,recommendation_type,spu_avg_qty_per_store,spu_adoption_rate_in_cluster,spu_sales_percentile,stores_selling_in_cluster,total_stores_in_cluster,recommended_quantity_change,opportunity_score,sub_cate_name,category_type,eligibility_status,step10_reduced,baseline_gate_passed,baseline_gate_reason,woman_into_str_cnt_avg,male_into_str_cnt_avg,affinity_level,affinity_score,consistency_penalty,adjusted_confidence,affinity_explanation,consistency_explanation,opportunity_tier,tier_score,tier_justification,seasonal_context,recommendation_framing,is_mandatory,step11_note
33592,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,79.99341825231048,221.81096811972552,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (27% female, 73% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
33258,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,T恤,summer,UNKNOWN,False,True,Passed baseline gate,352.6709532013068,194.18758114269133,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (64% female, 36% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: T恤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
31097,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,114.34625692377614,311.7589337354647,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (27% female, 73% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
32343,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,411.28405186910516,31.71384851170306,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (93% female, 7% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
31031,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,277.3635676015357,335.7892624598644,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (45% female, 55% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
32690,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,123.63071953625114,324.0795330374739,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (28% female, 72% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
33507,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,215.39049003118916,55.22375447263262,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (80% female, 20% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
37023,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,420.1406574728885,327.4646477944325,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (56% female, 44% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
31184,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,255.0455387535708,259.4490611865686,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (50% female, 50% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
32205,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,210.2435266540308,395.0106420534025,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (35% female, 65% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
32721,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,78.89402168381034,245.32941870832755,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (24% female, 76% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
34225,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,354.2799029339453,150.28848570972863,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (70% female, 30% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
33733,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,133.0143139101377,164.0271134113467,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (45% female, 55% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
32648,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,200.80348441661386,305.0980548278949,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (40% female, 60% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
32559,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,222.94699122185676,281.4694945964358,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (44% female, 56% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
33647,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,437.6164983635462,343.2103053154029,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (56% female, 44% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
33603,SPU_TOP_003,5,ADD_NEW,31.03474661770832,0.847682119205298,1.0,128,151,31.03474661770832,0.847682119205298,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,480.42562923476606,302.8780929998326,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (61% female, 39% male)",No consistency check data available,High Confidence Growth,0.7433774834437087,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
22003,SPU_TOP_009,26,ADD_NEW,33.3978238094835,0.8461538461538461,1.0,33,39,33.3978238094835,0.8461538461538461,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,380.7819697117486,327.28794424239396,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (54% female, 46% male)",No consistency check data available,High Confidence Growth,0.7423076923076923,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
15023,SPU_TOP_009,26,ADD_NEW,33.3978238094835,0.8461538461538461,1.0,33,39,33.3978238094835,0.8461538461538461,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,347.08881952297907,133.57554186999886,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (72% female, 28% male)",No consistency check data available,High Confidence Growth,0.7423076923076923,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
37075,SPU_TOP_009,26,ADD_NEW,33.3978238094835,0.8461538461538461,1.0,33,39,33.3978238094835,0.8461538461538461,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,484.72137730790473,311.5839823927897,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (61% female, 39% male)",No consistency check data available,High Confidence Growth,0.7423076923076923,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.74)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
